jobsat,ai_use,remote3,country,workexp,devgroup,yourchoice,year,ai_freq
10.0,0.0,Remote,Romania,34.0,Developer,0,2025,
8.0,1.0,Hybrid,Portugal,4.0,Developer,0,2025,2.0
9.0,0.0,Remote,United States of America,8.0,Other,0,2025,
8.0,0.0,Remote,India,10.0,Developer,0,2025,
5.0,1.0,Remote,United States of America,20.0,Developer,0,2025,1.0
8.0,1.0,Remote,Brazil,12.0,Developer,0,2025,3.0
6.0,0.0,Hybrid,France,8.0,Developer,0,2025,
6.0,1.0,In-person,Canada,5.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,New Zealand,29.0,Data/ML,0,2025,2.0
8.0,1.0,In-person,Czech Republic,15.0,Developer,0,2025,3.0
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,29.0,Developer,1,2025,
6.0,1.0,Hybrid,Netherlands,11.0,Developer,0,2025,2.0
2.0,1.0,Remote,Japan,20.0,Developer,0,2025,2.0
9.0,1.0,Remote,Switzerland,15.0,Developer,0,2025,2.0
9.0,1.0,Remote,Canada,29.0,Manager,0,2025,3.0
8.0,1.0,Hybrid,Poland,38.0,Developer,0,2025,3.0
6.0,1.0,Remote,Canada,13.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,United States of America,32.0,Developer,0,2025,1.0
9.0,1.0,Hybrid,South Africa,2.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Canada,2.0,Developer,0,2025,2.0
7.0,1.0,Hybrid,India,8.0,Developer,0,2025,3.0
9.0,1.0,Remote,Canada,15.0,Developer,0,2025,3.0
9.0,1.0,Hybrid,Israel,14.0,Developer,0,2025,3.0
1.0,1.0,Remote,United States of America,11.0,Developer,0,2025,3.0
7.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,13.0,Developer,0,2025,
10.0,1.0,Remote,Romania,13.0,Manager,1,2025,2.0
8.0,1.0,Remote,Bangladesh,6.0,Other,1,2025,3.0
7.0,1.0,Hybrid,Norway,25.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Bulgaria,20.0,Developer,0,2025,2.0
10.0,1.0,Remote,United States of America,30.0,Other,1,2025,2.0
6.0,1.0,Remote,Ukraine,20.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,United States of America,2.0,Data/ML,0,2025,3.0
6.0,1.0,Remote,United States of America,28.0,Developer,0,2025,2.0
10.0,1.0,In-person,United States of America,10.0,Data/ML,0,2025,3.0
7.0,1.0,Remote,South Africa,6.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Canada,37.0,Other,0,2025,
8.0,1.0,Remote,Pakistan,5.0,Developer,0,2025,3.0
5.0,1.0,Hybrid,United States of America,36.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Denmark,12.0,Developer,0,2025,
10.0,1.0,Hybrid,Bangladesh,7.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,40.0,Other,0,2025,1.0
6.0,1.0,Remote,Ireland,13.0,Developer,0,2025,3.0
8.0,1.0,In-person,Mexico,3.0,Developer,0,2025,3.0
7.0,0.0,Remote,United States of America,28.0,Developer,0,2025,
8.0,1.0,Hybrid,Brazil,20.0,Developer,0,2025,3.0
3.0,1.0,Remote,United States of America,12.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Canada,20.0,Other,0,2025,3.0
9.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,10.0,Developer,0,2025,3.0
8.0,0.0,Remote,Russian Federation,7.0,Developer,0,2025,
7.0,1.0,Remote,Portugal,10.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United States of America,2.0,Developer,0,2025,2.0
7.0,1.0,Hybrid,Israel,15.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,United States of America,23.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Ireland,25.0,Developer,0,2025,2.0
8.0,1.0,Remote,Romania,12.0,Developer,1,2025,3.0
4.0,1.0,Remote,Canada,7.0,Developer,0,2025,1.0
3.0,1.0,Hybrid,Denmark,20.0,Other,0,2025,3.0
8.0,1.0,Remote,Ukraine,11.0,Developer,0,2025,3.0
3.0,1.0,Remote,Mexico,12.0,Developer,0,2025,3.0
10.0,1.0,Remote,Canada,15.0,Other,1,2025,3.0
10.0,1.0,Hybrid,Mexico,12.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,United States of America,11.0,Developer,0,2025,3.0
9.0,0.0,Remote,United States of America,25.0,Developer,0,2025,
8.0,1.0,Remote,Canada,11.0,Other,1,2025,3.0
8.0,0.0,Hybrid,Canada,3.0,Developer,0,2025,
8.0,0.0,Remote,United States of America,14.0,Other,0,2025,
7.0,1.0,Hybrid,United States of America,21.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,France,3.0,Developer,0,2025,3.0
2.0,1.0,Hybrid,United States of America,16.0,Developer,0,2025,3.0
9.0,1.0,Remote,Germany,22.0,Developer,1,2025,3.0
9.0,1.0,Hybrid,United States of America,20.0,Other,0,2025,3.0
8.0,1.0,Remote,Ireland,10.0,Manager,1,2025,3.0
10.0,0.0,Hybrid,Brazil,1.0,Developer,0,2025,
7.0,1.0,Remote,Brazil,15.0,Developer,0,2025,3.0
9.0,1.0,Remote,India,10.0,Other,0,2025,3.0
5.0,1.0,Remote,Poland,6.0,Developer,0,2025,3.0
6.0,0.0,Hybrid,Ireland,28.0,Developer,0,2025,
5.0,0.0,Remote,Russian Federation,25.0,Data/ML,0,2025,
7.0,1.0,Hybrid,Netherlands,15.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Germany,36.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,India,3.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Australia,19.0,Other,0,2025,2.0
5.0,1.0,Remote,United States of America,20.0,Developer,0,2025,1.0
7.0,1.0,Remote,Canada,10.0,Developer,0,2025,1.0
7.0,0.0,Hybrid,Germany,10.0,Developer,0,2025,
6.0,1.0,Hybrid,Italy,3.0,Developer,0,2025,3.0
5.0,1.0,Hybrid,United States of America,7.0,Other,0,2025,2.0
7.0,1.0,Hybrid,Denmark,15.0,Data/ML,0,2025,3.0
10.0,0.0,In-person,United States of America,2.0,Developer,0,2025,
7.0,1.0,Remote,Argentina,30.0,Other,1,2025,3.0
10.0,1.0,In-person,United States of America,8.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,United States of America,7.0,Developer,0,2025,2.0
7.0,1.0,Remote,United States of America,13.0,Other,0,2025,2.0
9.0,1.0,Remote,United States of America,14.0,Developer,0,2025,2.0
9.0,1.0,Hybrid,United States of America,16.0,Other,0,2025,3.0
7.0,1.0,Remote,Brazil,17.0,Data/ML,0,2025,3.0
10.0,1.0,Remote,Poland,15.0,Other,0,2025,3.0
6.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,7.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Germany,24.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,18.0,Developer,0,2025,1.0
4.0,1.0,Remote,United States of America,6.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United States of America,38.0,Developer,0,2025,2.0
8.0,1.0,Remote,Mexico,15.0,Developer,0,2025,2.0
6.0,1.0,Remote,Poland,5.0,Developer,1,2025,1.0
4.0,1.0,Remote,Brazil,30.0,Developer,0,2025,3.0
8.0,1.0,In-person,Greece,2.0,Data/ML,0,2025,3.0
10.0,0.0,Hybrid,United States of America,10.0,Developer,0,2025,
8.0,0.0,Hybrid,France,25.0,DevOps/Infra,0,2025,
3.0,1.0,Hybrid,Argentina,10.0,Data/ML,0,2025,2.0
7.0,1.0,Hybrid,United States of America,7.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United States of America,9.0,Developer,0,2025,3.0
4.0,1.0,Hybrid,United States of America,25.0,Developer,0,2025,3.0
8.0,1.0,Remote,Brazil,15.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Germany,16.0,Developer,0,2025,3.0
7.0,1.0,Remote,Turkey,14.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,France,9.0,Data/ML,0,2025,3.0
6.0,1.0,Hybrid,United States of America,8.0,Data/ML,0,2025,3.0
8.0,1.0,Hybrid,Netherlands,15.0,Developer,0,2025,2.0
7.0,1.0,Hybrid,Mexico,15.0,Developer,0,2025,3.0
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,25.0,Developer,0,2025,3.0
9.0,1.0,Hybrid,Germany,30.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,France,5.0,Developer,0,2025,1.0
9.0,1.0,Hybrid,United States of America,6.0,Developer,0,2025,2.0
8.0,1.0,In-person,Germany,26.0,Other,0,2025,2.0
6.0,0.0,Hybrid,Germany,1.0,Developer,0,2025,
7.0,1.0,Hybrid,Sweden,14.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,United States of America,23.0,Developer,0,2025,3.0
8.0,1.0,Remote,India,7.0,Developer,0,2025,3.0
4.0,0.0,Hybrid,United States of America,6.0,Developer,0,2025,
6.0,1.0,Remote,United States of America,28.0,Developer,1,2025,2.0
2.0,1.0,Remote,United States of America,11.0,Developer,0,2025,2.0
9.0,1.0,Hybrid,Sweden,15.0,Data/ML,0,2025,3.0
9.0,1.0,Remote,India,5.0,Other,0,2025,2.0
10.0,1.0,In-person,South Africa,9.0,Developer,0,2025,3.0
9.0,1.0,In-person,Switzerland,26.0,Other,0,2025,3.0
8.0,1.0,Hybrid,Germany,16.0,Other,0,2025,3.0
5.0,1.0,Remote,Australia,24.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,21.0,Developer,1,2025,1.0
9.0,1.0,In-person,United States of America,24.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,5.0,Developer,0,2025,3.0
9.0,1.0,Hybrid,France,6.0,Other,0,2025,3.0
7.0,1.0,Remote,Hungary,26.0,Data/ML,0,2025,3.0
7.0,1.0,Hybrid,Germany,24.0,Developer,0,2025,3.0
7.0,1.0,Remote,Belgium,3.0,Developer,0,2025,3.0
7.0,1.0,In-person,Germany,16.0,Developer,0,2025,1.0
7.0,0.0,Hybrid,Germany,11.0,Developer,0,2025,
10.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,5.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Hungary,18.0,Other,0,2025,3.0
8.0,1.0,Hybrid,Canada,13.0,Developer,0,2025,3.0
9.0,1.0,In-person,United States of America,10.0,Developer,0,2025,1.0
8.0,0.0,Remote,Italy,30.0,Developer,0,2025,
7.0,1.0,Remote,Canada,12.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,Israel,28.0,Other,0,2025,3.0
6.0,1.0,Remote,Argentina,5.0,Developer,0,2025,3.0
9.0,0.0,Hybrid,France,8.0,Developer,0,2025,
8.0,0.0,Hybrid,Canada,33.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,11.0,Data/ML,0,2025,3.0
7.0,1.0,Remote,Italy,12.0,Developer,0,2025,3.0
8.0,0.0,Remote,Germany,10.0,Developer,0,2025,
8.0,1.0,Remote,United States of America,43.0,Developer,0,2025,2.0
7.0,0.0,Remote,United States of America,33.0,Developer,0,2025,
4.0,1.0,Hybrid,Hungary,6.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Belgium,2.0,Data/ML,0,2025,2.0
10.0,1.0,Remote,Ukraine,10.0,Developer,0,2025,2.0
6.0,1.0,Remote,Spain,2.0,Developer,0,2025,3.0
8.0,1.0,Remote,Russian Federation,3.0,Developer,0,2025,2.0
9.0,1.0,Hybrid,Norway,4.0,Developer,0,2025,3.0
6.0,1.0,Remote,India,2.0,Developer,0,2025,2.0
7.0,1.0,Remote,Canada,5.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Belgium,10.0,Developer,0,2025,2.0
7.0,1.0,Hybrid,United States of America,22.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,27.0,Other,1,2025,3.0
7.0,1.0,Remote,United States of America,18.0,Developer,0,2025,3.0
9.0,1.0,Hybrid,France,16.0,Developer,0,2025,1.0
6.0,1.0,Remote,Mexico,7.0,Developer,0,2025,3.0
2.0,0.0,In-person,United States of America,5.0,Developer,0,2025,
8.0,1.0,Hybrid,Sweden,15.0,Other,0,2025,3.0
7.0,1.0,Remote,United States of America,9.0,Developer,0,2025,3.0
2.0,1.0,In-person,Mexico,1.0,Other,0,2025,2.0
8.0,1.0,Hybrid,Netherlands,12.0,Other,0,2025,3.0
8.0,0.0,Remote,United States of America,38.0,Developer,0,2025,
7.0,1.0,Remote,Ukraine,1.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Israel,15.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Netherlands,7.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Germany,30.0,Manager,0,2025,1.0
7.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,5.0,Data/ML,0,2025,3.0
8.0,1.0,Hybrid,Germany,25.0,Developer,0,2025,1.0
9.0,1.0,Hybrid,Turkey,10.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,South Africa,3.0,Developer,0,2025,2.0
10.0,1.0,Remote,United States of America,38.0,Developer,0,2025,3.0
8.0,1.0,Remote,Romania,13.0,Developer,0,2025,3.0
10.0,0.0,Hybrid,South Africa,10.0,Developer,0,2025,
9.0,1.0,Hybrid,Bulgaria,6.0,Data/ML,0,2025,3.0
5.0,1.0,Remote,United States of America,12.0,Developer,0,2025,2.0
9.0,1.0,Remote,United States of America,21.0,Developer,0,2025,3.0
10.0,1.0,Remote,United States of America,2.0,Developer,1,2025,2.0
3.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,14.0,Developer,1,2025,
6.0,0.0,Remote,Hungary,12.0,Developer,1,2025,
7.0,1.0,Hybrid,Netherlands,6.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Switzerland,28.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,United States of America,30.0,Data/ML,0,2025,3.0
6.0,1.0,Remote,United States of America,25.0,Developer,0,2025,3.0
8.0,1.0,Remote,Ukraine,1.0,Developer,0,2025,3.0
8.0,1.0,Remote,Czech Republic,17.0,Developer,0,2025,3.0
3.0,0.0,Remote,United States of America,10.0,Developer,1,2025,
6.0,1.0,Remote,Ukraine,2.0,Developer,0,2025,3.0
8.0,1.0,Remote,Portugal,7.0,Developer,1,2025,3.0
6.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,5.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,France,12.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United States of America,7.0,Developer,0,2025,1.0
6.0,1.0,Hybrid,Romania,17.0,Other,0,2025,1.0
9.0,1.0,Hybrid,Mexico,20.0,Developer,0,2025,1.0
7.0,1.0,Remote,Spain,30.0,Research,1,2025,3.0
10.0,1.0,Remote,United States of America,40.0,Developer,1,2025,2.0
10.0,0.0,Remote,Portugal,29.0,Developer,0,2025,
8.0,1.0,Hybrid,Germany,12.0,Developer,0,2025,2.0
6.0,1.0,Remote,United States of America,25.0,Data/ML,0,2025,1.0
7.0,1.0,Remote,United States of America,29.0,Developer,0,2025,1.0
8.0,0.0,Remote,Turkey,15.0,Developer,0,2025,
8.0,0.0,Hybrid,Netherlands,11.0,Developer,0,2025,
7.0,0.0,Remote,United States of America,9.0,Developer,1,2025,
7.0,1.0,Hybrid,New Zealand,23.0,Developer,0,2025,3.0
6.0,1.0,In-person,United States of America,16.0,Developer,0,2025,3.0
5.0,1.0,Hybrid,Czech Republic,16.0,Data/ML,0,2025,2.0
8.0,0.0,Hybrid,Sweden,20.0,Developer,0,2025,
6.0,1.0,Hybrid,Poland,3.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,United States of America,25.0,Developer,0,2025,3.0
8.0,0.0,Remote,United States of America,16.0,Developer,0,2025,
8.0,1.0,Remote,Austria,13.0,Developer,1,2025,2.0
9.0,1.0,Hybrid,Italy,4.0,Developer,0,2025,3.0
7.0,0.0,Hybrid,Germany,8.0,Developer,0,2025,
10.0,0.0,Remote,United States of America,2.0,Developer,0,2025,
5.0,1.0,Hybrid,United States of America,14.0,Developer,0,2025,3.0
9.0,0.0,Hybrid,United States of America,37.0,Developer,0,2025,
10.0,1.0,In-person,France,4.0,DevOps/Infra,0,2025,3.0
9.0,1.0,Remote,New Zealand,7.0,Developer,1,2025,1.0
5.0,1.0,Hybrid,India,3.0,Developer,0,2025,1.0
2.0,0.0,Hybrid,United States of America,23.0,Other,0,2025,
8.0,1.0,Hybrid,New Zealand,3.0,Other,0,2025,1.0
8.0,1.0,In-person,Germany,2.0,Data/ML,0,2025,2.0
8.0,1.0,Hybrid,United States of America,11.0,Other,0,2025,2.0
9.0,1.0,Hybrid,Germany,5.0,Research,0,2025,3.0
6.0,0.0,Hybrid,Belgium,27.0,Other,0,2025,
9.0,1.0,Remote,Sweden,40.0,Other,1,2025,1.0
9.0,1.0,Remote,Ukraine,6.0,Developer,0,2025,3.0
2.0,0.0,Remote,United States of America,9.0,Developer,0,2025,
8.0,1.0,Remote,United States of America,15.0,Developer,0,2025,3.0
3.0,1.0,Remote,Bangladesh,2.0,Developer,0,2025,3.0
9.0,1.0,Remote,France,10.0,Developer,0,2025,3.0
10.0,0.0,Remote,United States of America,25.0,Developer,0,2025,
6.0,1.0,Hybrid,Netherlands,10.0,Developer,0,2025,3.0
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,36.0,Developer,0,2025,2.0
7.0,1.0,Remote,Italy,9.0,Developer,0,2025,3.0
5.0,1.0,Remote,Spain,17.0,Other,0,2025,3.0
8.0,1.0,Remote,United States of America,15.0,Developer,0,2025,2.0
9.0,0.0,Remote,United States of America,29.0,Data/ML,0,2025,
8.0,1.0,Remote,Brazil,17.0,Developer,0,2025,1.0
4.0,1.0,In-person,Brazil,3.0,Developer,0,2025,3.0
6.0,1.0,Remote,Germany,4.0,Other,1,2025,2.0
8.0,1.0,Remote,France,8.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,Netherlands,6.0,Other,0,2025,3.0
8.0,1.0,Hybrid,Germany,30.0,Other,0,2025,1.0
8.0,1.0,In-person,Czech Republic,15.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Spain,7.0,DevOps/Infra,0,2025,3.0
8.0,1.0,Remote,United States of America,27.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Germany,13.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,8.0,Developer,0,2025,3.0
8.0,1.0,Remote,India,3.0,Developer,0,2025,2.0
5.0,1.0,Remote,United States of America,12.0,Developer,0,2025,2.0
8.0,0.0,Hybrid,United States of America,20.0,Developer,0,2025,
6.0,1.0,Remote,Canada,4.0,Developer,0,2025,3.0
5.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,15.0,Developer,0,2025,2.0
9.0,0.0,Remote,Mexico,12.0,Developer,0,2025,
8.0,1.0,Hybrid,Canada,19.0,Developer,0,2025,3.0
7.0,0.0,Hybrid,Netherlands,29.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,10.0,Developer,0,2025,3.0
6.0,1.0,Remote,Turkey,14.0,Developer,0,2025,3.0
8.0,1.0,Remote,India,21.0,Developer,0,2025,3.0
3.0,1.0,In-person,United States of America,14.0,Developer,0,2025,3.0
10.0,1.0,Remote,Austria,1.0,Developer,1,2025,1.0
9.0,1.0,In-person,Netherlands,16.0,Other,0,2025,2.0
7.0,1.0,Hybrid,South Africa,35.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Finland,6.0,Developer,0,2025,3.0
9.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,7.0,Other,1,2025,3.0
8.0,1.0,Remote,France,10.0,Developer,0,2025,2.0
9.0,1.0,Hybrid,Norway,17.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,15.0,Developer,0,2025,2.0
7.0,1.0,Hybrid,Switzerland,36.0,Developer,0,2025,3.0
6.0,1.0,Remote,United States of America,20.0,Developer,0,2025,1.0
7.0,1.0,Hybrid,Germany,14.0,Developer,0,2025,3.0
10.0,1.0,Remote,United States of America,8.0,Other,0,2025,3.0
6.0,1.0,Remote,United States of America,13.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,United States of America,20.0,Other,0,2025,2.0
8.0,1.0,Hybrid,Sweden,18.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Sweden,6.0,Data/ML,0,2025,3.0
8.0,0.0,Hybrid,United States of America,8.0,Developer,0,2025,
6.0,1.0,Remote,Poland,9.0,Developer,0,2025,3.0
7.0,1.0,Remote,United States of America,12.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,United States of America,42.0,Manager,0,2025,
5.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,0,2025,1.0
2.0,1.0,Hybrid,Germany,10.0,Developer,0,2025,3.0
9.0,1.0,Remote,Ukraine,18.0,Developer,1,2025,2.0
10.0,1.0,Remote,United States of America,15.0,Other,0,2025,1.0
9.0,1.0,Hybrid,Israel,22.0,Other,0,2025,3.0
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,5.0,Developer,0,2025,
6.0,1.0,Remote,Brazil,1.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,United States of America,5.0,Other,0,2025,1.0
7.0,1.0,Hybrid,Netherlands,4.0,Developer,0,2025,1.0
8.0,1.0,Remote,Romania,7.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Netherlands,22.0,Manager,0,2025,1.0
9.0,1.0,In-person,United States of America,11.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,1.0,Developer,1,2025,3.0
9.0,1.0,Hybrid,Spain,10.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,Sweden,27.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,Belgium,10.0,Developer,0,2025,2.0
9.0,0.0,In-person,Czech Republic,12.0,Other,0,2025,
9.0,1.0,Remote,Poland,35.0,Developer,0,2025,1.0
6.0,1.0,Remote,Germany,3.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,Argentina,8.0,Developer,0,2025,3.0
7.0,1.0,In-person,United States of America,17.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,Germany,16.0,Developer,0,2025,2.0
9.0,1.0,Remote,Canada,15.0,Other,0,2025,3.0
8.0,1.0,Hybrid,United States of America,10.0,Developer,0,2025,1.0
6.0,1.0,Hybrid,Germany,1.0,Developer,0,2025,3.0
8.0,1.0,In-person,Finland,8.0,Developer,0,2025,1.0
10.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,29.0,Developer,0,2025,1.0
7.0,0.0,Remote,United States of America,10.0,Manager,0,2025,
8.0,1.0,Remote,Germany,8.0,Manager,1,2025,3.0
8.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,22.0,Developer,0,2025,
5.0,1.0,Hybrid,Australia,15.0,Other,0,2025,1.0
9.0,1.0,Remote,Greece,11.0,Developer,1,2025,2.0
7.0,1.0,Hybrid,United States of America,3.0,DevOps/Infra,0,2025,1.0
10.0,1.0,Remote,Belgium,32.0,Developer,1,2025,1.0
9.0,1.0,Remote,Mexico,14.0,Research,0,2025,3.0
7.0,1.0,Remote,United States of America,16.0,Developer,0,2025,3.0
9.0,1.0,Remote,Portugal,14.0,Developer,1,2025,3.0
10.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,7.0,Data/ML,0,2025,
6.0,1.0,Hybrid,Ireland,24.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,Austria,11.0,Manager,0,2025,2.0
10.0,0.0,Hybrid,United States of America,42.0,Developer,0,2025,
8.0,1.0,Hybrid,United States of America,12.0,Developer,0,2025,3.0
8.0,1.0,In-person,Czech Republic,22.0,Manager,0,2025,3.0
8.0,1.0,Hybrid,Italy,10.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,15.0,Developer,0,2025,3.0
2.0,1.0,Remote,United States of America,16.0,Other,1,2025,3.0
8.0,1.0,Remote,United States of America,15.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,10.0,Developer,0,2025,1.0
6.0,0.0,Hybrid,Poland,3.0,Developer,0,2025,
8.0,0.0,Remote,United States of America,21.0,Developer,0,2025,
8.0,1.0,Remote,New Zealand,30.0,Developer,0,2025,2.0
2.0,0.0,Remote,United States of America,16.0,Developer,1,2025,
7.0,1.0,Remote,Brazil,5.0,Developer,0,2025,2.0
7.0,1.0,Hybrid,Australia,15.0,Developer,0,2025,3.0
8.0,1.0,Remote,New Zealand,20.0,Developer,0,2025,1.0
7.0,1.0,Hybrid,Finland,9.0,Developer,0,2025,3.0
2.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,9.0,Data/ML,1,2025,3.0
6.0,1.0,Hybrid,Sweden,28.0,Other,0,2025,2.0
6.0,1.0,Hybrid,Sweden,17.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,New Zealand,12.0,Manager,0,2025,2.0
7.0,1.0,Remote,United States of America,20.0,Other,1,2025,3.0
10.0,1.0,Hybrid,Ireland,10.0,Data/ML,0,2025,1.0
10.0,1.0,Hybrid,Norway,18.0,Other,0,2025,3.0
10.0,1.0,Hybrid,Australia,15.0,Developer,0,2025,3.0
10.0,1.0,Remote,United States of America,44.0,Other,0,2025,3.0
7.0,1.0,Remote,United States of America,30.0,Other,0,2025,3.0
7.0,1.0,Hybrid,Czech Republic,6.0,Data/ML,0,2025,3.0
10.0,1.0,Hybrid,Austria,10.0,DevOps/Infra,0,2025,3.0
10.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,11.0,Developer,0,2025,3.0
3.0,0.0,Hybrid,Ireland,13.0,Developer,0,2025,
7.0,1.0,Remote,Brazil,20.0,Developer,1,2025,3.0
10.0,1.0,Remote,Australia,10.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,16.0,Other,0,2025,1.0
7.0,1.0,Hybrid,India,9.0,Developer,0,2025,2.0
6.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,12.0,Developer,0,2025,
9.0,1.0,Remote,Norway,7.0,Other,1,2025,3.0
9.0,1.0,Remote,United States of America,38.0,Developer,0,2025,3.0
10.0,1.0,Remote,Poland,7.0,Other,0,2025,3.0
2.0,0.0,Hybrid,Portugal,27.0,Developer,0,2025,
7.0,1.0,Remote,United States of America,22.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,India,18.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,Sweden,1.0,Developer,0,2025,2.0
8.0,1.0,Remote,Denmark,2.0,Developer,0,2025,3.0
8.0,0.0,Remote,United States of America,34.0,DevOps/Infra,1,2025,
3.0,0.0,Remote,United States of America,40.0,Developer,0,2025,
8.0,1.0,Hybrid,United States of America,3.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Australia,11.0,Manager,0,2025,2.0
10.0,1.0,Remote,United States of America,17.0,Manager,0,2025,2.0
8.0,1.0,Remote,Portugal,20.0,Other,0,2025,3.0
2.0,0.0,Hybrid,Portugal,27.0,Developer,0,2025,
7.0,1.0,Hybrid,Germany,35.0,Data/ML,0,2025,3.0
10.0,1.0,Hybrid,United States of America,18.0,Other,0,2025,3.0
7.0,0.0,Hybrid,Portugal,5.0,Developer,0,2025,
7.0,1.0,Remote,Australia,25.0,Other,1,2025,3.0
6.0,1.0,Remote,United States of America,15.0,Developer,0,2025,3.0
4.0,1.0,Hybrid,Australia,4.0,Developer,0,2025,1.0
6.0,1.0,Hybrid,Australia,14.0,Developer,0,2025,2.0
10.0,1.0,Remote,Canada,26.0,Other,0,2025,1.0
8.0,1.0,Remote,United States of America,4.0,Developer,0,2025,2.0
